Time [s],Value,Parity Error,Framing Error
1.448463320000000,0x03,,
1.448473400000000,0x19,,
1.448483480000000,0x03,,
1.448493560000000,0x19,,
1.448503640000000,0xE3,,
1.448513720000000,0x18,,
1.448523800000000,0xE4,,
1.448533880000000,0x18,,
1.448543960000000,0x03,,
1.448554040000000,0x19,,
1.448564120000000,0xE3,,
1.448574200000000,0x18,,
1.448584280000000,0x03,,
1.448594360000000,0x19,,
1.448604440000000,0x03,,
1.448614520000000,0x19,,
1.448624600000000,0x03,,
1.448634680000000,0x19,,
1.448644760000000,0x03,,
1.448654840000000,0x19,,
1.448664920000000,0x03,,
1.448675000000000,0x19,,
1.448685080000000,0xE3,,
1.448695160000000,0x18,,
1.448705240000000,0xE3,,
1.448715320000000,0x18,,
1.448725400000000,0xE3,,
1.448735480000000,0x18,,
1.448745560000000,0xE3,,
1.448755640000000,0x18,,
1.448765720000000,0xE3,,
1.448775800000000,0x18,,
1.448785880000000,0xE3,,
1.448795960000000,0x18,,
1.448806040000000,0xE3,,
1.448816120000000,0x18,,
1.448826200000000,0xE3,,
1.448836280000000,0x18,,
1.448846360000000,0xE3,,
1.448856440000000,0x18,,
1.448866520000000,0xE3,,
1.448876600000000,0x18,,
1.448886680000000,0xE3,,
1.448896760000000,0x18,,
1.448906840000000,0xE3,,
1.448916920000000,0x18,,
1.448927000000000,0xE3,,
1.448937080000000,0x18,,
1.448947160000000,0xE3,,
1.448957240000000,0x18,,
1.448967320000000,0xE3,,
1.448977400000000,0x18,,
1.448987480000000,0xE3,,
1.448997560000000,0x18,,
1.449007640000000,0xE3,,
1.449017720000000,0x18,,
1.449027800000000,0xE3,,
1.449037880000000,0x18,,
1.449047960000000,0xE3,,
1.449058040000000,0x18,,
1.449068120000000,0xE3,,
1.449078200000000,0x18,,
1.449088280000000,0xE3,,
1.449098360000000,0x18,,
1.449108440000000,0xE3,,
1.449118520000000,0x18,,
1.449128600000000,0xE3,,
1.449138680000000,0x18,,
1.449148760000000,0xE3,,
1.449158840000000,0x18,,
1.449168920000000,0xE3,,
1.449179000000000,0x18,,
1.449189080000000,0xE3,,
1.449199160000000,0x18,,
1.449209240000000,0xE3,,
1.449219320000000,0x18,,
1.449229400000000,0xE3,,
1.449239460000000,0x18,,
1.449249560000000,0xE3,,
1.449259620000000,0x18,,
1.449269720000000,0xE3,,
1.449279780000000,0x18,,
1.449289860000000,0xE3,,
1.449299940000000,0x18,,
1.449310020000000,0xE3,,
1.449320100000000,0x18,,
1.449330180000000,0xE3,,
1.449340260000000,0x18,,
1.449350340000000,0xE3,,
1.449360420000000,0x18,,
1.449370500000000,0xE3,,
1.449380580000000,0x18,,
1.449390660000000,0xE3,,
1.449400740000000,0x18,,
1.449410820000000,0xE3,,
1.449420900000000,0x18,,
1.449430980000000,0xE3,,
1.449441060000000,0x18,,
1.449451140000000,0xE3,,
1.449461220000000,0x18,,
1.449471300000000,0xE3,,
1.449481380000000,0x18,,
1.449491460000000,0xE3,,
1.449501540000000,0x18,,
1.449511620000000,0xE3,,
1.449521700000000,0x18,,
1.449531780000000,0xE3,,
1.449541860000000,0x18,,
1.449551940000000,0xE3,,
1.449562020000000,0x18,,
1.449572100000000,0xE3,,
1.449582180000000,0x18,,
1.449592260000000,0xE3,,
1.449602340000000,0x18,,
1.449612420000000,0xE3,,
1.449622500000000,0x18,,
1.449632580000000,0xE3,,
1.449642660000000,0x18,,
1.449652740000000,0xE3,,
1.449662820000000,0x18,,
1.449672900000000,0xE3,,
1.449682980000000,0x18,,
1.449693060000000,0xE3,,
1.449703140000000,0x18,,
1.449713220000000,0xE3,,
1.449723300000000,0x18,,
1.449733380000000,0xE3,,
1.449743460000000,0x18,,
1.449753540000000,0xE3,,
1.449763620000000,0x18,,
1.449773700000000,0xC3,,
1.449783780000000,0x18,,
1.449793860000000,0xC3,,
1.449803940000000,0x18,,
1.449814020000000,0xC3,,
1.449824100000000,0x18,,
1.449834180000000,0xC3,,
1.449844260000000,0x18,,
1.449854340000000,0xE3,,
1.449864420000000,0x18,,
1.449874500000000,0xE3,,
1.449884580000000,0x18,,
1.449894660000000,0xC3,,
1.449904740000000,0x18,,
1.449914820000000,0xE3,,
1.449924900000000,0x18,,
1.449934980000000,0xC3,,
1.449945060000000,0x18,,
1.449955140000000,0xE3,,
1.449965220000000,0x18,,
1.449975300000000,0xC3,,
1.449985380000000,0x18,,
1.449995460000000,0xC3,,
1.450005540000000,0x18,,
1.450015620000000,0xC3,,
1.450025700000000,0x18,,
1.450035780000000,0xC3,,
1.450045860000000,0x18,,
1.450055940000000,0xC3,,
1.450066020000000,0x18,,
1.450076100000000,0xC3,,
1.450086180000000,0x18,,
1.450096260000000,0xC3,,
1.450106340000000,0x18,,
1.452169640000000,0xC3,,
1.452179720000000,0x18,,
1.452189800000000,0x00,,
1.452199880000000,0x00,,
1.452209960000000,0x00,,
1.452220040000000,0x00,,
1.452230120000000,0x00,,
1.452240200000000,0x00,,
1.452250280000000,0xE3,,
1.452260360000000,0x18,,
1.452270440000000,0xE3,,
1.452280520000000,0x18,,
1.452290600000000,0xE3,,
1.452300680000000,0x18,,
1.452310760000000,0xE3,,
1.452320840000000,0x18,,
1.452330920000000,0xE3,,
1.452341000000000,0x18,,
1.452351080000000,0xE3,,
1.452361160000000,0x18,,
1.452371240000000,0xE3,,
1.452381320000000,0x18,,
1.452391400000000,0xE3,,
1.452401480000000,0x18,,
1.452411560000000,0xE3,,
1.452421640000000,0x18,,
1.452431720000000,0xE3,,
1.452441800000000,0x18,,
1.452451880000000,0xE3,,
1.452461960000000,0x18,,
1.452472040000000,0xE3,,
1.452482120000000,0x18,,
1.452492200000000,0xE3,,
1.452502280000000,0x18,,
1.452512360000000,0xE3,,
1.452522440000000,0x18,,
1.452532520000000,0xE3,,
1.452542600000000,0x18,,
1.452552680000000,0xE3,,
1.452562760000000,0x18,,
1.452572840000000,0xE3,,
1.452582920000000,0x18,,
1.452593000000000,0xE3,,
1.452603080000000,0x18,,
1.452613160000000,0xE3,,
1.452623240000000,0x18,,
1.452633320000000,0xE3,,
1.452643400000000,0x18,,
1.452653480000000,0xE3,,
1.452663560000000,0x18,,
1.452673640000000,0xE3,,
1.452683720000000,0x18,,
1.452693800000000,0xE3,,
1.452703880000000,0x18,,
1.452713960000000,0xE3,,
1.452724040000000,0x18,,
1.452734120000000,0xE3,,
1.452744200000000,0x18,,
1.452754280000000,0xE3,,
1.452764360000000,0x18,,
1.452774440000000,0xE3,,
1.452784520000000,0x18,,
1.452794600000000,0xE3,,
1.452804680000000,0x18,,
1.452814760000000,0xE3,,
1.452824840000000,0x18,,
1.452834920000000,0xE3,,
1.452845000000000,0x18,,
1.452855080000000,0xE3,,
1.452865160000000,0x18,,
1.452875240000000,0xE3,,
1.452885320000000,0x18,,
1.452895400000000,0xE3,,
1.452905480000000,0x18,,
1.452915560000000,0xE3,,
1.452925640000000,0x18,,
1.452935720000000,0xE3,,
1.452945800000000,0x18,,
1.452955880000000,0xE3,,
1.452965960000000,0x18,,
1.452976040000000,0xE3,,
1.452986120000000,0x18,,
1.452996200000000,0xE3,,
1.453006280000000,0x18,,
1.453016360000000,0xE3,,
1.453026440000000,0x18,,
1.453036520000000,0xE3,,
1.453046600000000,0x18,,
1.453056680000000,0xE3,,
1.453066760000000,0x18,,
1.453076840000000,0xE3,,
1.453086920000000,0x18,,
1.453097000000000,0xE3,,
1.453107080000000,0x18,,
1.453117160000000,0x03,,
1.453127240000000,0x19,,
1.453137320000000,0xE3,,
1.453147400000000,0x18,,
1.453157480000000,0xE3,,
1.453167560000000,0x18,,
1.453177640000000,0xE3,,
1.453187700000000,0x18,,
1.453197800000000,0xE3,,
1.453207860000000,0x18,,
1.453217960000000,0xE3,,
1.453228020000000,0x18,,
1.453238120000000,0xE3,,
1.453248180000000,0x18,,
1.453258260000000,0xE3,,
1.453268340000000,0x18,,
1.453278420000000,0x03,,
1.453288500000000,0x19,,
1.453298580000000,0xE3,,
1.453308660000000,0x18,,
1.453318740000000,0x03,,
1.453328820000000,0x19,,
1.453338900000000,0xE4,,
1.453348980000000,0x18,,
1.453359060000000,0x04,,
1.453369140000000,0x19,,
1.453379220000000,0x03,,
1.453389300000000,0x19,,
1.453399380000000,0x04,,
1.453409460000000,0x19,,
1.453419540000000,0x04,,
1.453429620000000,0x19,,
1.453439700000000,0x04,,
1.453449780000000,0x19,,
1.453459860000000,0x03,,
1.453469940000000,0x19,,
1.453480020000000,0xE3,,
1.453490100000000,0x18,,
1.453500180000000,0xE3,,
1.453510260000000,0x18,,
1.453520340000000,0x03,,
1.453530420000000,0x19,,
1.453540500000000,0x03,,
1.453550580000000,0x19,,
1.453560660000000,0x04,,
1.453570740000000,0x19,,
1.453580820000000,0x03,,
1.453590900000000,0x19,,
1.453600980000000,0x03,,
1.453611060000000,0x19,,
1.453621140000000,0x03,,
1.453631220000000,0x19,,
1.453641300000000,0x03,,
1.453651380000000,0x19,,
1.453661460000000,0x04,,
1.453671540000000,0x19,,
1.453681620000000,0x04,,
1.453691700000000,0x19,,
1.453701780000000,0x04,,
1.453711860000000,0x19,,
1.453721940000000,0x04,,
1.453732020000000,0x19,,
1.453742100000000,0x04,,
1.453752180000000,0x19,,
1.453762260000000,0x03,,
1.453772340000000,0x19,,
1.453782420000000,0x04,,
1.453792500000000,0x19,,
1.453802580000000,0x03,,
1.453812660000000,0x19,,
1.453822740000000,0x03,,
1.453832820000000,0x19,,
1.453842900000000,0x03,,
1.453852980000000,0x19,,
1.453863060000000,0x04,,
1.453873140000000,0x19,,
1.453883220000000,0x04,,
1.453893300000000,0x19,,
1.453903380000000,0x03,,
1.453913460000000,0x19,,
1.453923540000000,0x04,,
1.453933620000000,0x19,,
1.453943700000000,0x04,,
1.453953780000000,0x19,,
1.453963860000000,0x04,,
1.453973940000000,0x19,,
1.453984020000000,0x04,,
1.453994100000000,0x19,,
1.454004180000000,0x04,,
1.454014260000000,0x19,,
1.454024340000000,0x04,,
1.454034420000000,0x19,,
1.454044500000000,0x04,,
1.454054580000000,0x19,,
1.454064660000000,0x04,,
1.454074740000000,0x19,,
1.454084820000000,0x03,,
1.454094900000000,0x19,,
1.454104980000000,0x04,,
1.454115060000000,0x19,,
1.454125140000000,0x04,,
1.454135220000000,0x19,,
1.454145300000000,0x04,,
1.454155380000000,0x19,,
1.454165460000000,0x04,,
1.454175540000000,0x19,,
1.454185620000000,0x04,,
1.454195700000000,0x19,,
1.454205780000000,0x04,,
1.454215860000000,0x19,,
1.454225940000000,0x04,,
1.454236020000000,0x19,,
1.454246100000000,0x04,,
1.454256180000000,0x19,,
1.454266260000000,0x04,,
1.454276340000000,0x19,,
1.454286420000000,0x04,,
1.454296500000000,0x19,,
1.454306580000000,0x04,,
1.454316660000000,0x19,,
1.454326740000000,0x04,,
1.454336820000000,0x19,,
1.454346900000000,0x04,,
1.454356980000000,0x19,,
1.454367060000000,0x04,,
1.454377140000000,0x19,,
1.454387220000000,0x04,,
1.454397300000000,0x19,,
1.454407380000000,0x04,,
1.454417460000000,0x19,,
1.454427540000000,0x04,,
1.454437620000000,0x21,,
1.454447700000000,0x04,,
1.454457780000000,0x21,,
1.454467860000000,0x04,,
1.454477940000000,0x19,,
1.454488020000000,0x04,,
1.454498080000000,0x19,,
1.454508180000000,0x04,,
1.454518240000000,0x19,,
1.454528340000000,0x04,,
1.454538400000000,0x19,,
1.454548500000000,0x04,,
1.454558560000000,0x19,,
1.454568660000000,0x04,,
1.454578720000000,0x19,,
1.454588800000000,0x04,,
1.454598880000000,0x21,,
1.454608960000000,0x04,,
1.454619040000000,0x21,,
1.454629120000000,0x04,,
1.454639200000000,0x21,,
1.454649280000000,0x04,,
1.454659360000000,0x19,,
1.454669440000000,0x04,,
1.454679520000000,0x19,,
1.454689600000000,0x04,,
1.454699680000000,0x21,,
1.454709760000000,0x04,,
1.454719840000000,0x21,,
1.454729920000000,0x04,,
1.454740000000000,0x21,,
1.454750080000000,0x04,,
1.454760160000000,0x21,,
1.454770240000000,0x04,,
1.454780320000000,0x21,,
1.454790400000000,0x04,,
1.454800480000000,0x21,,
1.454810560000000,0x04,,
1.454820640000000,0x19,,
1.454830720000000,0x04,,
1.454840800000000,0x19,,
1.454850880000000,0x04,,
1.454860960000000,0x19,,
1.454871040000000,0x04,,
1.454881120000000,0x19,,
1.454891200000000,0x04,,
1.454901280000000,0x21,,
1.454911360000000,0x04,,
1.454921440000000,0x21,,
1.454931520000000,0x04,,
1.454941600000000,0x21,,
1.454951680000000,0x04,,
1.454961760000000,0x21,,
1.454971840000000,0x04,,
1.454981920000000,0x19,,
1.454992000000000,0x04,,
1.455002080000000,0x21,,
1.455012160000000,0x24,,
1.455022240000000,0x21,,
1.455032320000000,0x04,,
1.455042400000000,0x21,,
1.455052480000000,0x04,,
1.455062560000000,0x21,,
1.455072640000000,0x04,,
1.455082720000000,0x21,,
1.455092800000000,0x04,,
1.455102880000000,0x19,,
1.455112960000000,0x04,,
1.455123040000000,0x19,,
1.455133120000000,0x04,,
1.455143200000000,0x21,,
1.455153280000000,0x04,,
1.455163360000000,0x21,,
1.455173440000000,0x04,,
1.455183520000000,0x21,,
1.455193600000000,0x04,,
1.455203680000000,0x21,,
1.455213760000000,0x24,,
1.455223840000000,0x21,,
1.455233920000000,0x04,,
1.455244000000000,0x21,,
1.455254080000000,0x04,,
1.455264160000000,0x21,,
1.455274240000000,0x04,,
1.455284320000000,0x21,,
1.455294400000000,0x04,,
1.455304480000000,0x21,,
1.455314560000000,0x04,,
1.455324640000000,0x21,,
1.455334720000000,0x04,,
1.455344800000000,0x21,,
1.455354880000000,0x04,,
1.455364960000000,0x21,,
1.455375040000000,0x04,,
1.455385120000000,0x21,,
1.455395200000000,0x24,,
1.455405280000000,0x21,,
1.455415360000000,0x04,,
1.455425440000000,0x21,,
1.455435520000000,0x04,,
1.455445600000000,0x21,,
1.455455680000000,0x04,,
1.455465760000000,0x21,,
1.455475840000000,0x04,,
1.455485920000000,0x21,,
1.455496000000000,0x04,,
1.455506080000000,0x21,,
1.455516160000000,0x24,,
1.455526240000000,0x21,,
1.455536320000000,0x24,,
1.455546400000000,0x21,,
1.455556480000000,0x04,,
1.455566560000000,0x21,,
1.455576640000000,0x04,,
1.455586720000000,0x21,,
1.455596800000000,0x04,,
1.455606880000000,0x21,,
1.455616960000000,0x04,,
1.455627040000000,0x21,,
1.455637120000000,0x04,,
1.455647200000000,0x21,,
1.455657280000000,0x04,,
1.455667360000000,0x21,,
1.455677440000000,0x04,,
1.455687520000000,0x21,,
1.455697600000000,0x04,,
1.455707680000000,0x21,,
1.455717760000000,0x04,,
1.455727840000000,0x21,,
1.455737920000000,0x04,,
1.455748000000000,0x21,,
1.455758080000000,0x24,,
1.455768160000000,0x21,,
1.455778240000000,0x04,,
1.455788320000000,0x21,,
1.455798400000000,0x04,,
1.455808480000000,0x21,,
1.455818560000000,0x04,,
1.455828640000000,0x21,,
1.455838720000000,0x04,,
1.455848800000000,0x21,,
1.455858880000000,0x04,,
1.455868960000000,0x21,,
1.455879040000000,0x04,,
1.455889100000000,0x21,,
1.455899180000000,0x04,,
1.455909260000000,0x21,,
1.455919340000000,0x04,,
1.455929420000000,0x21,,
1.455939500000000,0x04,,
1.455949580000000,0x21,,
1.455959660000000,0x04,,
1.455969740000000,0x21,,
1.455979820000000,0x04,,
1.455989900000000,0x21,,
1.455999980000000,0x04,,
1.456010060000000,0x19,,
1.456020140000000,0x04,,
1.456030220000000,0x19,,
1.456040300000000,0x04,,
1.456050380000000,0x19,,
1.456060460000000,0x04,,
1.456070540000000,0x21,,
1.456080620000000,0x04,,
1.456090700000000,0x21,,
1.456100780000000,0x04,,
1.456110860000000,0x21,,
1.456120940000000,0x04,,
1.456131020000000,0x21,,
1.456141100000000,0x04,,
1.456151180000000,0x21,,
1.456161260000000,0x04,,
1.456171340000000,0x21,,
1.456181420000000,0x04,,
1.456191500000000,0x21,,
1.456201580000000,0x04,,
1.456211660000000,0x21,,
1.456221740000000,0x04,,
1.456231820000000,0x21,,
1.456241900000000,0x04,,
1.456251980000000,0x21,,
1.456262060000000,0x04,,
1.456272140000000,0x21,,
1.456282220000000,0x04,,
1.456292300000000,0x21,,
1.456302380000000,0x04,,
1.456312460000000,0x21,,
1.456322540000000,0x04,,
1.456332620000000,0x21,,
1.456342700000000,0x04,,
1.456352780000000,0x19,,
1.456362860000000,0x04,,
1.456372940000000,0x19,,
1.456383020000000,0x04,,
1.456393100000000,0x19,,
1.456403180000000,0x04,,
1.456413260000000,0x19,,
1.456423340000000,0x04,,
1.456433420000000,0x19,,
1.456443500000000,0x04,,
1.456453580000000,0x19,,
1.456463660000000,0x04,,
1.456473740000000,0x19,,
1.456483820000000,0x04,,
1.456493900000000,0x19,,
1.456503980000000,0x04,,
1.456514060000000,0x19,,
1.456524140000000,0x04,,
1.456534220000000,0x19,,
1.456544300000000,0x03,,
1.456554380000000,0x19,,
1.456564460000000,0x04,,
1.456574540000000,0x19,,
1.456584620000000,0x04,,
1.456594700000000,0x19,,
1.456604780000000,0x04,,
1.456614860000000,0x19,,
1.456624940000000,0x03,,
1.456635020000000,0x19,,
1.456645100000000,0x03,,
1.456655180000000,0x19,,
1.456665260000000,0x03,,
1.456675340000000,0x19,,
1.456685420000000,0x03,,
1.456695500000000,0x19,,
1.456705580000000,0x04,,
1.456715660000000,0x19,,
1.456725740000000,0x03,,
1.456735820000000,0x19,,
1.456745900000000,0x04,,
1.456755980000000,0x19,,
1.456766060000000,0x04,,
1.456776140000000,0x19,,
1.456786220000000,0x04,,
1.456796300000000,0x19,,
1.456806380000000,0x04,,
1.456816460000000,0x19,,
1.456826540000000,0x04,,
1.456836620000000,0x19,,
1.456846700000000,0x03,,
1.456856780000000,0x19,,
1.456866860000000,0x03,,
1.456876940000000,0x19,,
1.456887020000000,0x03,,
1.456897100000000,0x19,,
1.456907180000000,0xE3,,
1.456917260000000,0x18,,
1.456927340000000,0x03,,
1.456937420000000,0x19,,
1.456947500000000,0x03,,
1.456957580000000,0x19,,
1.456967660000000,0x03,,
1.456977740000000,0x19,,
1.456987820000000,0xE3,,
1.456997900000000,0x18,,
1.457007980000000,0x03,,
1.457018060000000,0x19,,
1.457028140000000,0x03,,
1.457038220000000,0x19,,
1.457048300000000,0x03,,
1.457058380000000,0x19,,
1.457068460000000,0x03,,
1.457078540000000,0x19,,
1.457088620000000,0x03,,
1.457098700000000,0x19,,
1.457108780000000,0x03,,
1.457118860000000,0x19,,
1.457128940000000,0x03,,
1.457139020000000,0x19,,
1.457149100000000,0x04,,
1.457159180000000,0x19,,
1.457169260000000,0x03,,
1.457179340000000,0x19,,
1.457189420000000,0x03,,
1.457199500000000,0x19,,
1.457209580000000,0xE3,,
1.457219640000000,0x18,,
1.457229720000000,0xE3,,
1.457239800000000,0x18,,
1.457249880000000,0xE3,,
1.457259960000000,0x18,,
1.457270040000000,0xE3,,
1.457280120000000,0x18,,
1.457290200000000,0xE3,,
1.457300280000000,0x18,,
1.457310360000000,0xE3,,
1.457320440000000,0x18,,
1.457330520000000,0xE3,,
1.457340600000000,0x18,,
1.457350680000000,0xE3,,
1.457360760000000,0x18,,
1.457370840000000,0xE3,,
1.457380920000000,0x18,,
1.457391000000000,0xE3,,
1.457401080000000,0x18,,
1.457411160000000,0xE3,,
1.457421240000000,0x18,,
1.457431320000000,0xE3,,
1.457441400000000,0x18,,
1.457451480000000,0xE3,,
1.457461560000000,0x18,,
1.457471640000000,0xE3,,
1.457481720000000,0x18,,
1.457491800000000,0xE3,,
1.457501880000000,0x18,,
1.457511960000000,0xE3,,
1.457522040000000,0x18,,
1.457532120000000,0xE3,,
1.457542200000000,0x18,,
1.457552280000000,0xE3,,
1.457562360000000,0x18,,
1.457572440000000,0xE3,,
1.457582520000000,0x18,,
1.457592600000000,0xE3,,
1.457602680000000,0x18,,
1.457612760000000,0xE3,,
1.457622840000000,0x18,,
1.457632920000000,0xE3,,
1.457643000000000,0x18,,
1.457653080000000,0xE3,,
1.457663160000000,0x18,,
1.457673240000000,0xE3,,
1.457683320000000,0x18,,
1.457693400000000,0xE3,,
1.457703480000000,0x18,,
1.457713560000000,0xE3,,
1.457723640000000,0x18,,
1.457733720000000,0xE3,,
1.457743800000000,0x18,,
1.457753880000000,0xE3,,
1.457763960000000,0x18,,
1.457774040000000,0xE3,,
1.457784120000000,0x18,,
1.457794200000000,0xE3,,
1.457804280000000,0x18,,
1.457814360000000,0xE3,,
1.457824440000000,0x18,,
1.457834520000000,0xE3,,
1.457844600000000,0x18,,
1.457854680000000,0xE3,,
1.457864760000000,0x18,,
1.457874840000000,0xE3,,
1.457884920000000,0x18,,
1.457895000000000,0xE3,,
1.457905080000000,0x18,,
1.457915160000000,0xE3,,
1.457925240000000,0x18,,
1.457935320000000,0xE3,,
1.457945400000000,0x18,,
1.457955480000000,0xE3,,
1.457965560000000,0x18,,
1.457975640000000,0xE3,,
1.457985720000000,0x18,,
1.457995800000000,0xE3,,
1.458005880000000,0x18,,
1.458015960000000,0xE3,,
1.458026040000000,0x18,,
1.458036120000000,0xE3,,
1.458046200000000,0x18,,
1.458056280000000,0xE3,,
1.458066360000000,0x18,,
1.458076440000000,0xE3,,
1.458086520000000,0x18,,
1.458096600000000,0xE3,,
1.458106680000000,0x18,,
1.458116760000000,0xE3,,
1.458126840000000,0x18,,
1.458136920000000,0xE3,,
1.458147000000000,0x18,,
1.458157080000000,0xE3,,
1.458167160000000,0x18,,
1.458177240000000,0xE3,,
1.458187320000000,0x18,,
1.458197400000000,0xE3,,
1.458207480000000,0x18,,
1.458217560000000,0xE3,,
1.458227640000000,0x18,,
1.458237720000000,0xC3,,
1.458247800000000,0x18,,
1.458257880000000,0xC3,,
1.458267960000000,0x18,,
1.458278040000000,0xC3,,
1.458288120000000,0x18,,
1.458298200000000,0xC3,,
1.458308280000000,0x18,,
1.458318360000000,0xE3,,
1.458328440000000,0x18,,
1.458338520000000,0xE3,,
1.458348600000000,0x18,,
1.458358680000000,0xE3,,
1.458368760000000,0x18,,
1.458378840000000,0xC3,,
1.458388920000000,0x18,,
1.458399000000000,0xE3,,
1.458409080000000,0x18,,
1.458419160000000,0xC3,,
1.458429240000000,0x18,,
1.458439320000000,0xC3,,
1.458449400000000,0x18,,
1.458459480000000,0xC3,,
1.458469560000000,0x18,,
1.458479640000000,0xC3,,
1.458489700000000,0x18,,
1.458499780000000,0xC3,,
1.458509860000000,0x18,,
1.458519940000000,0xC3,,
1.458530020000000,0x18,,
1.458540100000000,0xC3,,
1.458550180000000,0x18,,
1.458560260000000,0xC3,,
1.458570340000000,0x18,,
1.458580420000000,0xE3,,
1.458590500000000,0x18,,
1.458600580000000,0xC3,,
1.458610660000000,0x18,,
1.460321880000000,0xC3,,
1.460331960000000,0x18,,
1.460342040000000,0x00,,
1.460352120000000,0x00,,
1.460362200000000,0x00,,
1.460372280000000,0x00,,
1.460382360000000,0x00,,
1.460392440000000,0x00,,
1.460402520000000,0xC3,,
1.460412600000000,0x18,,
1.460422680000000,0xE3,,
1.460432760000000,0x18,,
1.460442840000000,0xE3,,
1.460452920000000,0x18,,
1.460463000000000,0xE3,,
1.460473080000000,0x18,,
1.460483160000000,0xE3,,
1.460493240000000,0x18,,
1.460503320000000,0xE3,,
1.460513400000000,0x18,,
1.460523480000000,0xE3,,
1.460533560000000,0x18,,
1.460543640000000,0xE3,,
1.460553720000000,0x18,,
1.460563800000000,0xE3,,
1.460573880000000,0x18,,
1.460583960000000,0xE3,,
1.460594040000000,0x18,,
1.460604120000000,0xE3,,
1.460614200000000,0x18,,
1.460624280000000,0xE3,,
1.460634360000000,0x18,,
1.460644440000000,0xE3,,
1.460654520000000,0x18,,
1.460664600000000,0xE3,,
1.460674680000000,0x18,,
1.460684760000000,0xE3,,
1.460694840000000,0x18,,
1.460704920000000,0xE3,,
1.460715000000000,0x18,,
1.460725080000000,0xE3,,
1.460735160000000,0x18,,
1.460745240000000,0xE3,,
1.460755320000000,0x18,,
1.460765400000000,0xE3,,
1.460775480000000,0x18,,
1.460785560000000,0xE3,,
1.460795640000000,0x18,,
1.460805720000000,0xE3,,
1.460815800000000,0x18,,
1.460825880000000,0xE3,,
1.460835960000000,0x18,,
1.460846040000000,0xE3,,
1.460856120000000,0x18,,
1.460866200000000,0xE3,,
1.460876280000000,0x18,,
1.460886360000000,0xE3,,
1.460896440000000,0x18,,
1.460906520000000,0xE3,,
1.460916600000000,0x18,,
1.460926680000000,0xE3,,
1.460936760000000,0x18,,
1.460946840000000,0xE3,,
1.460956920000000,0x18,,
1.460967000000000,0xE3,,
1.460977080000000,0x18,,
1.460987160000000,0xE3,,
1.460997240000000,0x18,,
1.461007320000000,0xE3,,
1.461017400000000,0x18,,
1.461027480000000,0xE3,,
1.461037560000000,0x18,,
1.461047640000000,0xE3,,
1.461057720000000,0x18,,
1.461067800000000,0xE3,,
1.461077880000000,0x18,,
1.461087960000000,0xE3,,
1.461098040000000,0x18,,
1.461108120000000,0xE3,,
1.461118180000000,0x18,,
1.461128280000000,0xE3,,
1.461138340000000,0x18,,
1.461148420000000,0xE3,,
1.461158500000000,0x18,,
1.461168580000000,0xE3,,
1.461178660000000,0x18,,
1.461188740000000,0xE3,,
1.461198820000000,0x18,,
1.461208900000000,0xE3,,
1.461218980000000,0x18,,
1.461229060000000,0xE3,,
1.461239140000000,0x18,,
1.461249220000000,0xE3,,
1.461259300000000,0x18,,
1.461269380000000,0xE3,,
1.461279460000000,0x18,,
1.461289540000000,0xE3,,
1.461299620000000,0x18,,
1.461309700000000,0xE3,,
1.461319780000000,0x18,,
1.461329860000000,0xE3,,
1.461339940000000,0x18,,
1.461350020000000,0xE3,,
1.461360100000000,0x18,,
1.461370180000000,0xE3,,
1.461380260000000,0x18,,
1.461390340000000,0xE3,,
1.461400420000000,0x18,,
1.461410500000000,0xE3,,
1.461420580000000,0x18,,
1.461430660000000,0x03,,
1.461440740000000,0x19,,
1.461450820000000,0xE4,,
1.461460900000000,0x18,,
1.461470980000000,0x04,,
1.461481060000000,0x19,,
1.461491140000000,0x04,,
1.461501220000000,0x19,,
1.461511300000000,0x03,,
1.461521380000000,0x19,,
1.461531460000000,0x03,,
1.461541540000000,0x19,,
1.461551620000000,0x04,,
1.461561700000000,0x19,,
1.461571780000000,0x04,,
1.461581860000000,0x19,,
1.461591940000000,0x04,,
1.461602020000000,0x19,,
1.461612100000000,0x03,,
1.461622180000000,0x19,,
1.461632260000000,0xE3,,
1.461642340000000,0x18,,
1.461652420000000,0xE3,,
1.461662500000000,0x18,,
1.461672580000000,0xE3,,
1.461682660000000,0x18,,
1.461692740000000,0x03,,
1.461702820000000,0x19,,
1.461712900000000,0xE4,,
1.461722980000000,0x18,,
1.461733060000000,0x04,,
1.461743140000000,0x19,,
1.461753220000000,0x03,,
1.461763300000000,0x19,,
1.461773380000000,0x03,,
1.461783460000000,0x19,,
1.461793540000000,0x03,,
1.461803620000000,0x19,,
1.461813700000000,0x04,,
1.461823780000000,0x19,,
1.461833860000000,0x04,,
1.461843940000000,0x19,,
1.461854020000000,0x04,,
1.461864100000000,0x19,,
1.461874180000000,0x04,,
1.461884260000000,0x19,,
1.461894340000000,0x04,,
1.461904420000000,0x19,,
1.461914500000000,0x03,,
1.461924580000000,0x19,,
1.461934660000000,0x04,,
1.461944740000000,0x19,,
1.461954820000000,0x03,,
1.461964900000000,0x19,,
1.461974980000000,0x03,,
1.461985060000000,0x19,,
1.461995140000000,0x04,,
1.462005220000000,0x19,,
1.462015300000000,0x04,,
1.462025380000000,0x19,,
1.462035460000000,0x04,,
1.462045540000000,0x19,,
1.462055620000000,0x04,,
1.462065700000000,0x19,,
1.462075780000000,0x04,,
1.462085860000000,0x19,,
